number,state,created_at,merged_at,closed_at,title,time_to_merge
15522,closed,2020-02-05 17:17:57+00:00,2020-02-05 18:16:06+00:00,2020-02-05 18:16:06+00:00,maint: fix internal misuses of `npy_title_key`,0.9691666666666666
15521,closed,2020-02-05 17:11:37+00:00,2020-02-06 08:58:29+00:00,2020-02-06 08:58:29+00:00,maint: simplify arraydescr_richcompare,15.78111111111111
15516,closed,2020-02-05 08:03:10+00:00,2020-02-05 08:30:13+00:00,2020-02-05 08:30:13+00:00,tst: fix missing output in refguide-check,0.4508333333333333
15511,closed,2020-02-04 23:11:48+00:00,2020-02-06 14:57:10+00:00,2020-02-06 14:57:10+00:00,maint: large overhead in some random functions,39.75611111111111
15510,closed,2020-02-04 22:36:17+00:00,2020-02-04 23:41:28+00:00,2020-02-04 23:41:28+00:00,doc: update unique docstring example,1.0863888888888888
15508,closed,2020-02-04 18:53:14+00:00,2020-05-27 06:38:33+00:00,2020-05-27 06:38:33+00:00,api: create preliminary dtypemeta class and np.dtype subclasses,2699.755277777778
15507,closed,2020-02-04 18:45:39+00:00,2020-06-12 00:00:34+00:00,2020-06-12 00:00:34+00:00,nep 42: technical decisions for new dtypes,3077.248611111111
15506,closed,2020-02-04 18:45:32+00:00,2020-03-11 19:26:15+00:00,2020-03-11 19:26:15+00:00,nep 41: first steps towards improved datatype support,864.6786111111111
15505,closed,2020-02-04 18:45:27+00:00,2020-03-18 16:46:55+00:00,2020-03-18 16:46:55+00:00,nep 40: informational nep about current dtypes,1030.0244444444445
15504,closed,2020-02-04 16:23:00+00:00,2020-02-28 11:00:17+00:00,2020-02-28 11:00:17+00:00,doc: remove duplicated code in true_divide docstring,570.6213888888889
15503,closed,2020-02-04 13:00:48+00:00,2020-02-04 17:07:34+00:00,2020-02-04 17:07:34+00:00,maint: do not allow `copyswap` and friends to fail silently,4.112777777777778
15500,closed,2020-02-03 19:15:33+00:00,2020-02-03 20:06:17+00:00,2020-02-03 20:06:17+00:00,maint: use true/false instead of 1/0 in np.dtype.__reduce__,0.8455555555555555
15493,closed,2020-02-03 08:17:27+00:00,2020-02-03 16:54:35+00:00,2020-02-03 16:54:35+00:00,maint: bump pytest from 5.3.4 to 5.3.5,8.61888888888889
15491,closed,2020-02-02 13:40:55+00:00,2020-02-02 17:47:10+00:00,2020-02-02 17:47:10+00:00,tst: mark the top 3 slowest tests to save ~10 seconds,4.104166666666667
15487,closed,2020-02-01 20:10:06+00:00,2020-03-04 17:36:20+00:00,2020-03-04 17:36:20+00:00,bug: fixing result of np quantile edge case,765.4372222222222
15484,closed,2020-02-01 11:30:47+00:00,2020-02-02 15:48:04+00:00,2020-02-02 15:48:05+00:00,enh: fixing generic error messages to be more specific in multiarray/descriptor.c,28.288055555555555
15483,closed,2020-02-01 10:23:52+00:00,2020-02-02 09:00:08+00:00,2020-02-02 09:00:08+00:00,[doc] mention behaviour of np.squeeze with one element,22.604444444444443
15482,closed,2020-02-01 01:40:47+00:00,2020-02-01 20:34:28+00:00,2020-02-01 20:34:28+00:00,maint: use `.identifier = val` to fill type structs,18.89472222222222
15480,closed,2020-01-31 11:22:50+00:00,2020-01-31 13:15:13+00:00,2020-01-31 13:15:13+00:00,doc: correct get_state doc,1.8730555555555555
15476,closed,2020-01-30 09:47:46+00:00,2020-01-30 13:15:59+00:00,2020-01-30 13:15:59+00:00,update result of rng.random(3) to current rng output,3.4702777777777776
15474,closed,2020-01-30 00:42:21+00:00,2020-01-30 16:18:04+00:00,2020-01-30 16:18:04+00:00,maint: eliminate messy _work macro ,15.595277777777778
15471,closed,2020-01-29 20:28:18+00:00,2020-06-20 16:24:22+00:00,2020-06-20 16:24:22+00:00,bug: ensure pyarray_fromscalar always returns the requested dtype,3427.9344444444446
15469,closed,2020-01-29 12:55:32+00:00,2020-01-30 00:58:26+00:00,2020-01-30 00:58:27+00:00,maint: simplify scalar __new__ some more,12.048333333333334
15468,closed,2020-01-29 12:44:59+00:00,2020-02-06 09:06:29+00:00,2020-02-06 09:06:30+00:00,bug: fix for svd not always sorted with hermitian=true,188.35833333333332
15465,closed,2020-01-29 10:59:38+00:00,2020-02-07 22:12:15+00:00,2020-02-07 22:12:15+00:00,maint: cleanup unused imports; avoid redefinition of imports,227.21027777777778
15464,closed,2020-01-29 08:33:25+00:00,2020-01-29 09:26:11+00:00,2020-01-29 09:26:11+00:00,maint: cleanup duplicate line in refguide_check,0.8794444444444445
15463,closed,2020-01-29 06:46:48+00:00,2020-03-16 22:02:06+00:00,2020-03-16 22:02:07+00:00,enh: expose `bit_generator` and random c-api to cython,1143.255
15457,closed,2020-01-28 18:26:15+00:00,2023-11-23 19:42:27+00:00,2023-11-23 19:42:27+00:00,bug: adds support for array parameter declaration in fortran code,33481.27
15452,closed,2020-01-28 00:49:41+00:00,2020-01-29 05:19:06+00:00,2020-01-29 05:19:06+00:00,"sty,maint: avoid 'multiple imports on one line'",28.490277777777777
15451,closed,2020-01-27 22:24:26+00:00,2020-01-28 23:18:12+00:00,2020-01-28 23:18:12+00:00,maint: simplify `np.object_.__new__` ,24.89611111111111
15449,closed,2020-01-27 19:31:45+00:00,2020-01-28 21:01:41+00:00,2020-01-28 21:01:41+00:00,doc: update refguide_check note on how to skip code,25.49888888888889
15446,closed,2020-01-27 10:03:54+00:00,2020-01-27 22:52:48+00:00,2020-01-27 22:52:48+00:00,bug: reject nonsense arguments to scalar constructors,12.815
15445,closed,2020-01-27 07:50:39+00:00,2020-01-27 16:35:21+00:00,2020-01-27 16:35:21+00:00,maint: bump pytest from 5.3.3 to 5.3.4,8.745
15444,closed,2020-01-27 07:21:48+00:00,2020-01-28 00:12:39+00:00,2020-01-28 00:12:39+00:00,maint: use 'yield from <expr>' for simple cases,16.8475
15441,closed,2020-01-27 00:32:46+00:00,2020-01-27 19:10:21+00:00,2020-01-27 19:10:21+00:00,maint: tidy macros in scalar_new,18.62638888888889
15439,closed,2020-01-26 18:31:06+00:00,2020-01-29 19:00:40+00:00,2020-01-29 19:00:40+00:00,doc: fix docstrings so `python tools/refguide-check --rst <file> runs,72.49277777777777
15436,closed,2020-01-26 16:13:06+00:00,2020-01-26 21:41:45+00:00,2020-01-26 21:41:45+00:00,maint: update core.py with fstrings (issue #15420) ,5.4775
15435,closed,2020-01-26 10:56:08+00:00,2020-01-26 18:21:46+00:00,2020-01-26 18:21:46+00:00,doc: fix incorrect document in beginner docs,7.427222222222222
15434,closed,2020-01-26 04:13:36+00:00,2020-01-27 02:59:32+00:00,2020-01-27 02:59:33+00:00,maint: updated polynomial to use fstrings,22.765555555555554
15430,closed,2020-01-24 22:04:05+00:00,2020-02-03 21:09:27+00:00,2020-02-03 21:09:28+00:00,maint: use contextmanager in _run_doctests,239.08944444444444
15429,closed,2020-01-24 20:57:57+00:00,2020-01-27 10:20:10+00:00,2020-01-27 10:20:10+00:00,doc: distutils: add a docstring to show_config().,61.37027777777778
15428,closed,2020-01-24 19:00:53+00:00,2020-01-26 11:18:14+00:00,2020-01-26 11:18:14+00:00,doc: improve ndarray.ctypes example,40.28916666666667
15427,closed,2020-01-24 18:21:01+00:00,2020-02-02 07:36:56+00:00,2020-02-02 07:36:56+00:00,dep: schedule unused c-api functions for removal/disabling,205.26527777777778
15426,closed,2020-01-24 16:39:12+00:00,2020-01-24 18:53:18+00:00,2020-01-24 18:53:18+00:00,maint: use the pyarrayscalar_val macro where possible,2.235
15425,closed,2020-01-24 08:55:54+00:00,2020-01-28 07:50:56+00:00,2020-01-28 07:50:56+00:00,"maint: dir(numpy) returns duplicate ""testing""",94.91722222222222
15423,closed,2020-01-24 03:33:43+00:00,2020-01-27 15:34:10+00:00,2020-01-27 15:34:10+00:00,maint: use f-strings for clarity. ,84.0075
15422,closed,2020-01-24 03:11:12+00:00,2020-01-24 21:16:53+00:00,2020-01-24 21:16:53+00:00,maint: inline gentype_getreadbuf,18.094722222222224
15421,closed,2020-01-24 02:48:26+00:00,2020-01-27 11:31:17+00:00,2020-01-27 11:31:17+00:00,enh: make use of exitstack in npyio.py,80.71416666666667
15418,closed,2020-01-24 01:29:57+00:00,2020-01-24 19:17:33+00:00,2020-01-24 19:17:33+00:00,"maint, doc: remove use of old python __builtin__, now known as builtins",17.793333333333333
15417,closed,2020-01-24 01:29:00+00:00,2020-01-29 08:44:28+00:00,2020-01-29 08:44:28+00:00,maint: cleanup references to python2,127.25777777777778
15415,closed,2020-01-24 01:02:44+00:00,2020-01-24 04:24:02+00:00,2020-01-24 04:24:02+00:00,maint: revert f2py python 2.6 workaround,3.355
15414,closed,2020-01-24 00:50:36+00:00,2020-01-26 11:08:47+00:00,2020-01-26 11:08:47+00:00,maint: remove python2 workarounds,58.30305555555555
15408,closed,2020-01-23 22:03:31+00:00,2020-02-05 12:04:34+00:00,2020-02-05 12:04:35+00:00,"enh: use avx-512f for complex number arithmetic, absolute, square and conjugate",302.0175
15407,closed,2020-01-23 21:53:55+00:00,2020-01-24 00:50:25+00:00,2020-01-24 00:50:25+00:00,maint: replace basestring with str.,2.941666666666667
15406,closed,2020-01-23 20:10:46+00:00,2020-01-24 01:08:09+00:00,2020-01-24 01:08:09+00:00,bld: catch link error.,4.956388888888889
15405,closed,2020-01-23 19:38:42+00:00,2020-01-23 22:02:50+00:00,2020-01-23 22:02:50+00:00,bug/test: core: fix an undefined name in a test.,2.402222222222222
15403,closed,2020-01-23 19:12:50+00:00,2020-01-23 20:25:10+00:00,2020-01-23 20:25:10+00:00,"maint: clean up, mostly unused imports.",1.2055555555555555
15401,closed,2020-01-23 18:29:48+00:00,2020-05-04 21:03:50+00:00,2020-05-04 21:03:50+00:00,bug: flags should not contain spaces,2450.5672222222224
15400,closed,2020-01-23 18:05:46+00:00,2020-01-23 22:00:31+00:00,2020-01-23 22:00:31+00:00,maint: cleanup _pytesttester.py,3.9125
15399,closed,2020-01-23 06:00:12+00:00,2020-01-23 09:21:10+00:00,2020-01-23 09:21:10+00:00,maint: remove python3 deprecationwarning from pytest.ini,3.3494444444444444
15398,closed,2020-01-23 04:42:31+00:00,2020-01-24 00:46:36+00:00,2020-01-24 00:46:36+00:00,maint: revise imports from urllib modules,20.068055555555556
15397,closed,2020-01-23 01:43:08+00:00,2020-01-28 03:30:20+00:00,2020-01-28 03:30:20+00:00,bug: np.load does not handle empty array with an empty descr,121.78666666666666
15393,closed,2020-01-22 23:35:18+00:00,2020-01-23 14:37:23+00:00,2020-01-23 14:37:24+00:00,maint/bug: fixups to scalar base classes,15.034722222222221
15392,closed,2020-01-22 22:49:39+00:00,2021-02-19 14:15:29+00:00,2021-02-19 14:15:29+00:00,bug: remove temporary change of descr/flags in void functions,9447.430555555555
15386,closed,2020-01-22 11:09:30+00:00,2020-01-22 23:50:42+00:00,2020-01-22 23:50:42+00:00,maint: clean up some macros in scalarapi.c,12.686666666666667
15385,closed,2020-01-22 11:03:56+00:00,2020-02-14 00:17:16+00:00,2020-02-14 00:17:17+00:00,"bug, maint: stop using the error-prone deprecated py_unicode apis",541.2222222222222
15381,closed,2020-01-22 00:16:21+00:00,2020-01-27 12:27:26+00:00,2020-01-27 12:27:26+00:00,dep: add pendingdeprecation to matlib.py funky namespace,132.18472222222223
15379,closed,2020-01-21 21:49:53+00:00,2020-01-23 03:28:59+00:00,2020-01-23 03:28:59+00:00,maint: python2 cleanups,29.651666666666667
15377,closed,2020-01-21 20:04:53+00:00,2020-01-23 03:30:43+00:00,2020-01-23 03:30:43+00:00,maint: cleanup python2 references,31.430555555555557
15375,closed,2020-01-21 19:36:05+00:00,2020-01-21 21:52:51+00:00,2020-01-21 21:52:51+00:00,maint: use `with open` when possible,2.2794444444444446
15374,closed,2020-01-21 19:00:39+00:00,2020-01-21 21:04:29+00:00,2020-01-21 21:04:29+00:00,tst: simplify unicode test,2.063888888888889
15373,closed,2020-01-21 18:37:26+00:00,2020-01-28 19:39:47+00:00,2020-01-28 19:39:47+00:00,maint: remove sys.version checks,169.03916666666666
15370,closed,2020-01-21 13:34:51+00:00,2020-01-22 22:38:36+00:00,2020-01-22 22:38:36+00:00,doc: updating chararry buffer datatypes #15360,33.0625
15369,closed,2020-01-21 13:13:40+00:00,2020-01-21 18:37:19+00:00,2020-01-21 18:37:20+00:00,maint: simd: avoid signed comparison warning,5.394166666666667
15368,closed,2020-01-21 10:19:42+00:00,2020-01-23 20:42:46+00:00,2020-01-23 20:42:46+00:00,maint: update tox for supported python versions,58.38444444444445
15367,closed,2020-01-21 09:53:00+00:00,2020-01-24 17:33:02+00:00,2020-01-24 17:33:03+00:00,doc: fix multithreaded generation example docs,79.66722222222222
15366,closed,2020-01-21 09:19:17+00:00,2020-01-23 03:35:59+00:00,2020-01-23 03:35:59+00:00,maint: resolve pyflake f403	'from module import *' used,42.278333333333336
15364,closed,2020-01-21 03:18:58+00:00,2020-01-21 11:07:59+00:00,2020-01-21 11:07:59+00:00,maint: remove other uses of six module,7.816944444444444
15362,closed,2020-01-21 02:18:10+00:00,2020-01-23 03:40:19+00:00,2020-01-23 03:40:19+00:00,maint: remove internal functions required to handle python2/3 logic,49.369166666666665
15361,closed,2020-01-21 01:26:33+00:00,2020-01-22 10:30:40+00:00,2020-01-22 10:30:40+00:00,maint: revise imports from collections.abc module,33.06861111111111
15358,closed,2020-01-20 22:17:28+00:00,2020-01-20 22:58:55+00:00,2020-01-20 22:58:55+00:00,maint: remove six,0.6908333333333333
15355,closed,2020-01-20 11:18:48+00:00,2020-01-22 00:49:42+00:00,2020-01-22 00:49:42+00:00,maint: const qualify ufunc inner loops,37.515
15354,closed,2020-01-20 07:51:30+00:00,2020-01-20 23:05:48+00:00,2020-01-20 23:05:48+00:00,maint: bump pytest from 5.3.2 to 5.3.3,15.238333333333333
15353,closed,2020-01-20 02:52:13+00:00,2020-01-20 23:06:33+00:00,2020-01-20 23:06:33+00:00,maint: remove unnecessary calls to pyarray_data from binomial functions,20.238888888888887
15351,closed,2020-01-19 22:45:25+00:00,2020-01-21 18:53:02+00:00,2020-01-21 18:53:02+00:00,"doc, bld: reword release note, upgrade sphinx version",44.12694444444445
15350,closed,2020-01-19 19:14:10+00:00,2020-01-19 19:19:40+00:00,2020-01-19 19:19:40+00:00,maint: fix mistype in histogramdd docstring,0.09166666666666666
15348,closed,2020-01-19 07:18:37+00:00,2020-01-19 21:24:50+00:00,2020-01-19 21:24:50+00:00,maint: remove unnecessary call to npyiter_iterationneedsapi,14.10361111111111
15338,closed,2020-01-16 20:54:56+00:00,2020-01-31 15:39:46+00:00,2020-01-31 15:39:46+00:00,doc: document site.cfg.example,354.7472222222222
15336,closed,2020-01-16 03:39:50+00:00,2020-01-16 06:42:45+00:00,2020-01-16 06:42:45+00:00,dep: deprecate `->f->fastclip` at registration time,3.048611111111111
15335,closed,2020-01-16 01:22:49+00:00,2020-01-21 00:28:59+00:00,2020-01-21 00:28:59+00:00,maint: remove sys.version checks,119.10277777777777
15333,closed,2020-01-15 12:10:00+00:00,2020-01-15 17:48:07+00:00,2020-01-15 17:48:07+00:00,bug: add some missing c error handling,5.635277777777778
15329,closed,2020-01-15 00:16:33+00:00,2020-01-15 02:52:55+00:00,2020-01-15 02:52:55+00:00,"tst: move _no_tracing to testing._private, remove testing.support",2.6061111111111113
15328,closed,2020-01-14 23:22:03+00:00,2020-01-14 23:54:58+00:00,2020-01-14 23:54:58+00:00,tst: move pypy ci to ubuntu 18.04,0.5486111111111112
15324,closed,2020-01-14 12:28:51+00:00,2020-01-14 20:03:54+00:00,2020-01-14 20:03:54+00:00,maint: fix typos,7.5841666666666665
15323,closed,2020-01-13 22:57:44+00:00,2020-01-21 21:07:54+00:00,2020-01-21 21:07:54+00:00,nep: document reimplementation of nep 34,190.16944444444445
15319,closed,2020-01-12 07:09:58+00:00,2020-01-15 13:25:33+00:00,2020-01-15 13:25:33+00:00,bug: fix nameerror in clip nan propagation tests,78.25972222222222
15315,closed,2020-01-11 03:17:55+00:00,2020-01-12 04:02:07+00:00,2020-01-12 04:02:07+00:00,maint: change file extension of ma readme to rst.,24.736666666666668
15312,closed,2020-01-10 20:35:56+00:00,2020-01-11 01:52:23+00:00,2020-01-11 01:52:23+00:00,maint: avoid escaping unicode in error messages,5.274166666666667
15310,closed,2020-01-10 18:12:28+00:00,2020-01-11 11:11:37+00:00,2020-01-11 11:11:37+00:00,maint: ensure `_convert_from_*` functions set errors,16.985833333333332
15307,closed,2020-01-10 02:36:17+00:00,2020-01-15 18:45:32+00:00,2020-01-15 18:45:32+00:00,maint: cleanup sys.version dependant code,136.15416666666667
15305,closed,2020-01-10 00:57:42+00:00,2020-01-16 00:06:07+00:00,2020-01-16 00:06:08+00:00,maint: remove sys.version checks in tests,143.14027777777778
15304,closed,2020-01-09 23:58:48+00:00,2020-01-10 00:28:57+00:00,2020-01-10 00:28:57+00:00,maint: remove npy_py3k constant,0.5025
15303,closed,2020-01-09 21:36:26+00:00,2020-01-19 21:24:34+00:00,2020-01-19 21:24:35+00:00,doc: updating f2py docs to python 3 and fixing some typos,239.8022222222222
15300,closed,2020-01-09 14:07:29+00:00,2020-01-10 17:51:27+00:00,2020-01-10 17:51:27+00:00,maint: refactor dtype conversion functions to be more similar,27.732777777777777
15295,closed,2020-01-08 20:51:40+00:00,2020-02-28 14:00:06+00:00,2020-02-28 14:00:06+00:00,doc: added tutorial about linear algebra on multidimensional arrays,1217.1405555555555
15291,closed,2020-01-08 16:46:30+00:00,2020-01-10 03:25:25+00:00,2020-01-10 03:25:25+00:00,bug: add missing error handling to _convert_from_list,34.64861111111111
15289,closed,2020-01-08 02:11:08+00:00,2020-01-08 18:53:17+00:00,2020-01-08 18:53:17+00:00,maint: c code simplifications,16.7025
15288,closed,2020-01-08 02:01:33+00:00,2020-01-08 16:02:08+00:00,2020-01-08 16:02:08+00:00,maint: push down declarations in _convert_from_*,14.009722222222223
15287,closed,2020-01-08 01:02:27+00:00,2020-01-08 21:03:38+00:00,2020-01-08 21:03:38+00:00,maint: express pyarray_descralignconverter in terms of _convert_from_any,20.01972222222222
15286,closed,2020-01-08 00:29:07+00:00,2020-01-15 20:19:32+00:00,2020-01-15 20:19:32+00:00,"doc"" update np.full docstring.",187.84027777777777
15285,closed,2020-01-08 00:21:00+00:00,2020-01-08 14:41:04+00:00,2020-01-08 14:41:04+00:00,maint: simplify np.int_ inheritance,14.334444444444445
15284,closed,2020-01-07 22:54:58+00:00,2020-01-08 14:39:53+00:00,2020-01-08 14:39:53+00:00,maint: use a simpler return convention for internal functions,15.748611111111112
15283,closed,2020-01-07 21:36:54+00:00,2020-01-07 23:50:46+00:00,2020-01-07 23:50:47+00:00,maint: cleanup more npy_py3k,2.2311111111111113
15282,closed,2020-01-07 20:26:45+00:00,2020-01-07 21:33:29+00:00,2020-01-07 21:33:29+00:00,doc: bld: add empty release notes for 1.19.0 to fix doc build error,1.1122222222222222
15281,closed,2020-01-07 19:23:48+00:00,2020-01-08 02:10:45+00:00,2020-01-08 02:10:45+00:00,maint: cleanup most py3k #ifdef guards,6.7825
15280,closed,2020-01-07 18:08:53+00:00,2020-01-07 18:37:30+00:00,2020-01-07 18:37:30+00:00,bench: add basic benchmarks for take and putmask,0.47694444444444445
15279,closed,2020-01-07 17:58:49+00:00,2020-01-20 01:05:11+00:00,2020-01-20 01:05:11+00:00,"build: use standard build of openblas for aarch64, ppc64le, s390x",295.1061111111111
15278,closed,2020-01-07 16:44:35+00:00,2020-01-07 19:24:14+00:00,2020-01-07 19:24:14+00:00,bench: add benchmark for small array coercions,2.660833333333333
15275,closed,2020-01-07 14:33:39+00:00,2020-01-14 04:17:20+00:00,2020-01-14 04:17:20+00:00,maint: travis-ci: update ci scripts.,157.72805555555556
15274,closed,2020-01-07 01:06:42+00:00,2020-01-07 08:45:33+00:00,2020-01-07 08:45:33+00:00,maint: post numpy 1.18.1 update.,7.6475
15273,closed,2020-01-06 23:45:58+00:00,2020-01-07 02:32:04+00:00,2020-01-07 02:32:04+00:00,maint: minor formatting fixups for nep-37,2.7683333333333335
